Txn ID,TimeStamp,Gender of Buyer,Shipment Attribution,Barcode,Selling Price,Quantity
T2654,2024-07-08 17:53,Male,240206BC,2081796341037,206.62,5
T2654,2024-07-08 17:53,Male,240629EA,7111402598169,235.2,2
T2654,2024-07-08 17:53,Male,240305AD,7909647285748,417.66,3
T2655,2024-04-23 16:19,Female,240221AB,4887387328514,59.23,2
T2655,2024-04-23 16:19,Female,241112CC,8650517934553,348.52,2
T2655,2024-04-23 16:19,Female,240117DA,2168494776151,285.2,5
T2656,2024-05-13 17:14,Female,240806BC,9320526500374,212.72,3
T2656,2024-05-13 17:14,Female,240119BA,3019733334840,155.77,1
T2656,2024-05-13 17:14,Female,240822EA,8295015923248,433.02,4
T2656,2024-05-13 17:14,Female,240824BD,8952577124826,105.65,4
T2656,2024-05-13 17:14,Female,241113BB,9550889811760,437.72,2
T2656,2024-05-13 17:14,Female,240503DA,7118631998839,109.67,1
T2656,2024-05-13 17:14,Female,241122EB,2764870889303,477.93,4
T2657,2024-04-14 19:45,Female,240507AA,3270110394259,252.77,1
T2657,2024-04-14 19:45,Female,240327CA,7477584351590,266.54,3
T2657,2024-04-14 19:45,Female,241014EA,4887387328514,54.73,2
T2657,2024-04-14 19:45,Female,240620BD,2005707746631,450.04,3
T2657,2024-04-14 19:45,Female,240529DB,9471443645365,428.24,1
T2658,2024-02-06 14:59,Male,240811AA,4799124724315,178.57,5
T2658,2024-02-06 14:59,Male,240719AE,3801660182303,336.9,4
T2659,2024-10-18 12:18,Female,241226DB,5656234314111,461.69,3
T2659,2024-10-18 12:18,Female,240708AB,5524031117940,291.08,4
T2660,2024-07-12 16:27,Male,240811EA,9133603908014,328.27,1
T2661,2024-12-12 14:43,Female,240328AC,7909647285748,392.26,4
T2661,2024-12-12 14:43,Female,240903CB,8493556002921,366.81,2
T2661,2024-12-12 14:43,Female,241025DA,8650517934553,346.42,4
T2661,2024-12-12 14:43,Female,240423ED,3801660182303,331.94,3
T2662,2024-10-17 11:59,Female,241202EA,7538675410397,214.94,3
T2663,2024-04-11 15:08,Male,240411DB,1081846168108,422.22,3
T2663,2024-04-11 15:08,Male,240729AA,9792841352355,76.4,1
T2663,2024-04-11 15:08,Male,240729CA,4243802214885,294.07,4
T2663,2024-04-11 15:08,Male,240501ED,3348353436381,319.61,2
T2664,2024-05-13 15:29,Male,240824DD,9471443645365,446.04,3
T2664,2024-05-13 15:29,Male,240718AC,7477584351590,280.57,4
T2664,2024-05-13 15:29,Male,240401AC,7909647285748,416.88,4
T2664,2024-05-13 15:29,Male,240116BA,9882839546088,236.48,1
T2665,2024-03-21 14:39,Female,241026DA,1110475018705,79.24,4
T2665,2024-03-21 14:39,Female,240603EC,8060776080538,407.92,5
T2666,2024-08-20 10:05,Male,240206DA,9366403560281,370.77,4
T2667,2024-09-13 16:33,Male,240824AD,4651387619190,175.71,4
T2667,2024-09-13 16:33,Male,240529DD,4243802214885,313.03,1
T2668,2024-01-10 21:58,Female,241126AC,7111402598169,230.54,1
T2668,2024-01-10 21:58,Female,240129EA,7118631998839,107.45,5
T2668,2024-01-10 21:58,Female,240531DA,5966087203573,426.1,1
T2668,2024-01-10 21:58,Female,240526EC,3348353436381,333.78,2
T2669,2024-10-02 18:09,Male,240206BA,2005707746631,474.42,4
T2670,2024-01-03 16:40,Female,240130DB,1366803933780,199.26,2
T2670,2024-01-03 16:40,Female,241207BC,1110475018705,78.19,5
T2670,2024-01-03 16:40,Female,240705EE,2005707746631,450.82,3
T2670,2024-01-03 16:40,Female,240328AA,5966087203573,456.98,2
T2670,2024-01-03 16:40,Female,241202DD,1904792486473,484.49,2
T2671,2024-05-21 20:40,Male,240811BA,6695212836394,335.51,3
T2671,2024-05-21 20:40,Male,240209DA,1489716693439,373.82,2
T2671,2024-05-21 20:40,Male,240715AB,9320526500374,214.42,4
T2672,2024-10-25 19:30,Male,241020AA,6079913241894,465.95,5
T2672,2024-10-25 19:30,Male,241001CA,9099746266551,410.85,5
T2672,2024-10-25 19:30,Male,240918DA,9366403560281,386.76,2
T2673,2024-08-15 21:12,Female,241014EC,1440710811309,24.18,5
T2673,2024-08-15 21:12,Female,240930CD,4243802214885,290.68,5
T2674,2024-09-16 11:27,Male,240825EA,2168494776151,296.83,5
T2674,2024-09-16 11:27,Male,240425CE,7009664627837,283.99,5
T2674,2024-09-16 11:27,Male,240915BB,9882839546088,225.83,3
T2674,2024-09-16 11:27,Male,240824BD,8952577124826,103.82,2
T2674,2024-09-16 11:27,Male,240418EB,2676489428461,52.71,5
T2675,2024-02-21 18:26,Female,240529EC,9792841352355,75.3,1
T2675,2024-02-21 18:26,Female,240610AD,1904792486473,450.09,5
T2675,2024-02-21 18:26,Female,241020AC,2676489428461,53.31,1
T2675,2024-02-21 18:26,Female,240729BE,1374644357806,201.62,3
T2675,2024-02-21 18:26,Female,241112CC,8650517934553,340.09,1
T2675,2024-02-21 18:26,Female,240301EA,1319495204239,474.67,4
T2675,2024-02-21 18:26,Female,240504ED,7909647285748,428.9,4
T2676,2024-09-24 19:06,Male,241112CE,7538675410397,202.29,3
T2676,2024-09-24 19:06,Male,240929CC,7111402598169,233.75,1
T2676,2024-09-24 19:06,Male,240414BA,4887387328514,55.29,1
T2676,2024-09-24 19:06,Male,240724EB,3019733334840,152.58,4
T2677,2024-11-07 18:26,Male,241229AA,4264705587768,284.37,4
T2677,2024-11-07 18:26,Male,240806BC,9320526500374,207.18,1
T2678,2024-12-16 14:08,Female,240117DA,2168494776151,302.61,4
T2679,2024-04-16 17:54,Female,240827BC,4243802214885,296.43,2
T2679,2024-04-16 17:54,Female,240516EC,2974785865598,282.83,5
T2679,2024-04-16 17:54,Female,240702CA,3922480347697,323.63,1
T2679,2024-04-16 17:54,Female,240714DA,7442652072221,298.57,1
T2679,2024-04-16 17:54,Female,240921EB,6874779065864,387.65,5
T2679,2024-04-16 17:54,Female,241202DD,1904792486473,470.95,4
T2680,2024-10-10 19:01,Male,241226DC,3270110394259,259.13,3
T2680,2024-10-10 19:01,Male,240625CA,7417081143053,42.78,4
T2681,2024-12-10 20:45,Male,240415EB,3442852944505,237.28,2
T2681,2024-12-10 20:45,Male,241127DA,8650517934553,334.13,2
T2682,2024-06-12 15:48,Male,240623BE,9341222702392,196.27,1
T2683,2024-07-02 16:47,Female,240715AB,9320526500374,207.65,2
T2683,2024-07-02 16:47,Female,240811EC,7111402598169,236.78,4
T2683,2024-07-02 16:47,Female,240613EC,5112203895591,85.76,4
T2683,2024-07-02 16:47,Female,241004EA,1440710811309,25.22,1
T2683,2024-07-02 16:47,Female,241219EB,7438552944490,205.14,2
T2683,2024-07-02 16:47,Female,240620EA,1489716693439,364.44,2
T2684,2024-05-21 17:39,Male,241019CD,4651387619190,179.66,1
T2684,2024-05-21 17:39,Male,240719AD,8986011122048,137.86,4
T2684,2024-05-21 17:39,Male,240526EB,3348353436381,333.71,5
T2684,2024-05-21 17:39,Male,241018AB,8493556002921,377.72,4
T2685,2024-07-17 15:08,Female,240323BA,9099746266551,418.42,1
T2685,2024-07-17 15:08,Female,240822BA,7477584351590,292.65,1
T2685,2024-07-17 15:08,Female,240516EE,8118777908898,26.91,4
T2685,2024-07-17 15:08,Female,240719AE,3801660182303,354.62,5
T2685,2024-07-17 15:08,Female,240615EB,2668380592920,419.83,4
T2685,2024-07-17 15:08,Female,240101CC,6079913241894,470.04,3
T2685,2024-07-17 15:08,Female,241031CC,6695212836394,353.01,3
T2685,2024-07-17 15:08,Female,241230CD,9471443645365,476.55,4
T2685,2024-07-17 15:08,Female,240402BB,2005707746631,466.88,2
T2685,2024-07-17 15:08,Female,240301EC,9320526500374,215.18,5
T2686,2024-06-05 18:48,Female,241025DA,8650517934553,344.94,1
T2686,2024-06-05 18:48,Female,241122EA,7009664627837,282.76,4
T2686,2024-06-05 18:48,Female,241023DD,7009664627837,282.05,2
T2687,2024-06-07 16:37,Male,241226BA,6768130244551,388.75,2
T2687,2024-06-07 16:37,Male,241026EA,9882839546088,240.72,2
T2687,2024-06-07 16:37,Male,241019CD,4651387619190,164.78,4
T2687,2024-06-07 16:37,Male,240128AE,7193208938982,74.21,4
T2687,2024-06-07 16:37,Male,240407EB,4264705587768,285.79,3
T2687,2024-06-07 16:37,Male,240423EC,9320526500374,201.68,1
T2687,2024-06-07 16:37,Male,240427DC,9882839546088,229.4,5
T2688,2024-06-17 18:29,Male,240723DA,1887140245119,43.34,1
T2688,2024-06-17 18:29,Male,240111CE,3922480347697,334.8,5
T2689,2024-12-09 17:13,Female,241112CE,7538675410397,218.94,4
T2689,2024-12-09 17:13,Female,240906AA,4799124724315,178.5,1
T2689,2024-12-09 17:13,Female,240511BB,1110475018705,79.18,3
T2690,2024-03-15 17:25,Male,240203AA,2081796341037,207.27,5
T2690,2024-03-15 17:25,Male,240320EA,2668380592920,404.18,2
T2690,2024-03-15 17:25,Male,241026CC,9320526500374,194.95,4
T2690,2024-03-15 17:25,Male,241018AC,6874779065864,402.22,5
T2690,2024-03-15 17:25,Male,240827BA,5723787941699,269.0,5
T2691,2024-02-22 15:16,Male,240824AA,1110475018705,79.61,1
T2691,2024-02-22 15:16,Male,240323BA,1530281751828,168.46,3
T2692,2024-04-24 16:10,Female,240123EA,8562587170545,321.08,3
T2692,2024-04-24 16:10,Female,240822EB,9882839546088,221.95,2
T2693,2024-01-17 11:33,Female,240918EA,1885386949733,52.72,3
T2693,2024-01-17 11:33,Female,241223DA,9471443645365,479.92,3
T2693,2024-01-17 11:33,Female,240117DA,7111402598169,245.14,4
T2694,2024-04-23 18:21,Female,240617AC,1366803933780,216.36,3
T2695,2024-01-02 20:56,Male,240922EB,5112203895591,91.81,5
T2695,2024-01-02 20:56,Male,240429DA,5112203895591,89.77,1
T2695,2024-01-02 20:56,Male,241019CD,4651387619190,170.37,4
T2696,2024-01-21 17:59,Male,241213AC,3442852944505,218.21,3
T2696,2024-01-21 17:59,Male,240415DA,5334981206381,268.43,2
T2697,2024-02-02 16:08,Female,240526EB,3348353436381,312.29,2
T2698,2024-04-08 12:48,Female,240418EA,7909647285748,427.55,5
T2699,2024-08-15 19:24,Male,241028AA,7477584351590,297.3,5
T2699,2024-08-15 19:24,Male,240604CA,3019733334840,145.52,4
T2699,2024-08-15 19:24,Male,240228DB,1319495204239,449.09,3
T2699,2024-08-15 19:24,Male,240327CA,7477584351590,288.41,2
T2699,2024-08-15 19:24,Male,240120BA,5112203895591,86.54,1
T2699,2024-08-15 19:24,Male,240730DC,4887387328514,56.79,2
T2700,2024-04-08 14:53,Male,241221EC,5723787941699,284.04,1
T2700,2024-04-08 14:53,Male,240331BB,5966087203573,462.66,2
T2700,2024-04-08 14:53,Male,240729BE,1374644357806,199.94,3
T2700,2024-04-08 14:53,Male,240819BB,9133603908014,320.25,2
T2700,2024-04-08 14:53,Male,241019AD,6695212836394,343.32,3
T2701,2024-07-11 16:51,Female,240301EB,1440710811309,24.58,1
T2701,2024-07-11 16:51,Female,241206DD,3348353436381,324.55,4
T2702,2024-12-04 10:19,Female,240118CC,3019733334840,160.08,3
T2702,2024-12-04 10:19,Female,240102CA,5656234314111,471.83,5
T2703,2024-04-19 20:49,Male,240627ED,2168494776151,307.96,5
T2703,2024-04-19 20:49,Male,241008DB,2646305542863,82.69,5
T2703,2024-04-19 20:49,Male,240528AE,8986011122048,134.3,2
T2703,2024-04-19 20:49,Male,240518AA,9679955033493,29.11,5
T2703,2024-04-19 20:49,Male,240719DB,2764870889303,484.79,2
T2703,2024-04-19 20:49,Male,240531DA,5966087203573,452.66,1
T2703,2024-04-19 20:49,Male,240922EC,5966087203573,452.66,4
T2704,2024-11-06 17:41,Male,241221EA,6079913241894,468.31,5
T2704,2024-11-06 17:41,Male,240710AB,8295015923248,458.44,3
T2704,2024-11-06 17:41,Male,240916CC,8068700962471,302.11,2
T2704,2024-11-06 17:41,Male,240812BC,7417081143053,42.59,3
T2705,2024-10-09 15:22,Female,240323BA,9099746266551,428.22,3
T2705,2024-10-09 15:22,Female,240627EA,2764870889303,461.29,3
T2705,2024-10-09 15:22,Female,241226CA,7118631998839,103.3,4
T2705,2024-10-09 15:22,Female,240112CB,7477584351590,286.54,3
T2705,2024-10-09 15:22,Female,241129CC,4243802214885,296.93,1
T2705,2024-10-09 15:22,Female,241230CB,3019733334840,156.18,2
T2705,2024-10-09 15:22,Female,240929CA,3801660182303,347.2,4
T2705,2024-10-09 15:22,Female,241213EA,2974785865598,281.55,5
T2706,2024-12-16 17:00,Female,240327CE,3442852944505,234.24,3
T2706,2024-12-16 17:00,Female,241109BA,4243802214885,299.3,3
T2706,2024-12-16 17:00,Female,241225BB,4243802214885,308.15,3
T2707,2024-10-07 19:54,Male,241008EB,7909647285748,425.93,2
T2707,2024-10-07 19:54,Male,240301EB,6768130244551,411.84,5
T2708,2024-04-09 20:33,Male,240529DC,2974785865598,309.98,1
T2708,2024-04-09 20:33,Male,240611DA,9882839546088,227.91,3
T2708,2024-04-09 20:33,Male,240329CD,3922480347697,323.18,4
T2708,2024-04-09 20:33,Male,241128EA,7538675410397,202.16,3
T2708,2024-04-09 20:33,Male,241026DA,1110475018705,75.92,5
T2708,2024-04-09 20:33,Male,240212CB,4887387328514,56.94,3
T2709,2024-05-22 21:40,Male,240203DB,6079913241894,475.96,3
T2710,2024-07-16 18:30,Female,240620CA,4852979716602,51.27,4
T2711,2024-07-09 18:33,Male,240308BE,2668380592920,425.88,2
T2711,2024-07-09 18:33,Male,240320EC,3801660182303,337.24,1
T2711,2024-07-09 18:33,Male,240718AA,4264705587768,282.09,4
T2711,2024-07-09 18:33,Male,240929CD,1319495204239,442.01,2
T2711,2024-07-09 18:33,Male,240725DB,9341222702392,187.87,4
T2711,2024-07-09 18:33,Male,241004BB,6874779065864,384.89,1
T2711,2024-07-09 18:33,Male,240825ED,4799124724315,174.73,1
T2711,2024-07-09 18:33,Male,240729BC,3000161243260,237.99,2
T2712,2024-02-15 13:53,Female,241029DB,4651387619190,170.67,3
T2712,2024-02-15 13:53,Female,240615EB,2668380592920,396.7,4
T2713,2024-09-25 16:53,Female,240708EA,1904792486473,483.35,4
T2714,2024-07-17 18:48,Female,241122EA,7009664627837,277.33,2
T2714,2024-07-17 18:48,Female,240523CB,9341222702392,194.12,1
T2714,2024-07-17 18:48,Female,240510AA,2168494776151,293.63,1
T2714,2024-07-17 18:48,Female,241223DC,3348353436381,335.56,1
T2714,2024-07-17 18:48,Female,241007CA,3801660182303,352.58,5
T2715,2024-03-18 18:39,Male,240606EB,3801660182303,347.41,5
T2716,2024-09-05 17:16,Male,240415DA,5334981206381,327.97,1
T2716,2024-09-05 17:16,Male,241020AB,7534112261015,284.78,1
T2716,2024-09-05 17:16,Male,240714CC,7538675410397,216.77,2
T2716,2024-09-05 17:16,Male,240112CB,7477584351590,282.61,1
T2716,2024-09-05 17:16,Male,240610AB,7111402598169,236.87,3
T2717,2024-03-22 19:49,Female,240116BA,9882839546088,241.87,4
T2717,2024-03-22 19:49,Female,241020BB,2646305542863,77.23,1
T2717,2024-03-22 19:49,Female,240420CB,9792841352355,70.92,5
T2718,2024-08-06 17:11,Male,240212AC,2081796341037,190.24,5
T2719,2024-02-21 15:48,Male,240203DC,6400454451965,391.56,2
T2719,2024-02-21 15:48,Male,240529DA,4852979716602,48.22,2
T2719,2024-02-21 15:48,Male,240909AC,9882839546088,228.28,5
T2719,2024-02-21 15:48,Male,241024EE,7477584351590,292.14,3
T2719,2024-02-21 15:48,Male,240805EA,1489716693439,357.49,2
T2719,2024-02-21 15:48,Male,240301AA,2646305542863,79.01,2
T2720,2024-11-01 13:11,Female,241011DC,9133603908014,347.45,1
T2720,2024-11-01 13:11,Female,241026CC,9320526500374,208.75,3
T2720,2024-11-01 13:11,Female,240719AC,5334981206381,319.77,1
T2720,2024-11-01 13:11,Female,240522DA,4651387619190,171.98,4
T2720,2024-11-01 13:11,Female,240610AB,7111402598169,242.96,3
T2720,2024-11-01 13:11,Female,241001CA,9099746266551,427.89,1
T2720,2024-11-01 13:11,Female,240417EA,7009664627837,279.98,2
T2721,2024-04-03 20:43,Male,240620BA,5723787941699,282.87,4
T2721,2024-04-03 20:43,Male,240914DE,1885386949733,50.57,2
T2721,2024-04-03 20:43,Male,240206DD,9366403560281,364.95,1
T2721,2024-04-03 20:43,Male,240716CB,5573515979800,259.27,3
T2721,2024-04-03 20:43,Male,240714DA,5334981206381,298.79,4
T2722,2024-07-04 16:31,Female,241008DD,9471443645365,485.62,1
T2722,2024-07-04 16:31,Female,240617DB,5723787941699,273.73,3
T2722,2024-07-04 16:31,Female,240602DA,7477584351590,286.14,3
T2722,2024-07-04 16:31,Female,240418CA,9792841352355,70.81,1
T2722,2024-07-04 16:31,Female,240320BA,7118631998839,107.37,5
T2722,2024-07-04 16:31,Female,240706BA,7118631998839,104.16,1
T2722,2024-07-04 16:31,Female,241102CB,2676489428461,51.88,1
T2722,2024-07-04 16:31,Female,240416CA,4651387619190,166.98,5
T2722,2024-07-04 16:31,Female,240523AC,2668380592920,390.38,3
T2723,2024-03-22 18:02,Male,240711AA,5573515979800,266.3,4
T2723,2024-03-22 18:02,Male,241112CE,7538675410397,202.29,4
T2723,2024-03-22 18:02,Male,240206BB,7909647285748,403.98,3
T2724,2024-01-15 17:01,Male,240117DC,1374644357806,192.25,4
T2724,2024-01-15 17:01,Male,240122CB,8295015923248,449.34,5
T2724,2024-01-15 17:01,Male,240328AD,1440710811309,24.92,3
T2724,2024-01-15 17:01,Male,240928BD,8493556002921,392.75,2
T2724,2024-01-15 17:01,Male,240414EE,7538675410397,202.3,1
T2724,2024-01-15 17:01,Male,240331CA,5112203895591,84.48,1
T2725,2024-01-19 17:54,Female,241226BB,1110475018705,77.4,3
T2725,2024-01-19 17:54,Female,240326BA,6079913241894,476.71,3
T2725,2024-01-19 17:54,Female,240331CD,6768130244551,402.46,2
T2725,2024-01-19 17:54,Female,240826CA,1110475018705,81.03,1
T2725,2024-01-19 17:54,Female,240214CB,4887387328514,56.17,5
T2725,2024-01-19 17:54,Female,240122BC,7477584351590,297.16,3
T2725,2024-01-19 17:54,Female,240613EB,8068700962471,303.62,2
T2726,2024-09-30 16:03,Male,240425EA,9792841352355,61.56,2
T2727,2024-08-01 21:36,Male,241211DA,9099746266551,418.22,2
T2727,2024-08-01 21:36,Male,240523CD,2168494776151,300.1,5
T2727,2024-08-01 21:36,Male,240923ED,7009664627837,292.07,1
T2727,2024-08-01 21:36,Male,241004EA,1440710811309,24.6,4
T2727,2024-08-01 21:36,Male,240903BB,9550889811760,471.29,5
T2728,2024-12-09 11:18,Female,240517BB,5723787941699,283.28,1
T2728,2024-12-09 11:18,Female,240602CA,9133603908014,319.64,4
T2728,2024-12-09 11:18,Female,241015DA,5966087203573,452.6,1
T2728,2024-12-09 11:18,Female,241024ED,1885386949733,52.79,1
T2729,2024-01-24 20:45,Male,240904BA,9792841352355,74.86,4
T2729,2024-01-24 20:45,Male,241223DA,9471443645365,484.56,2
T2729,2024-01-24 20:45,Male,240229DE,6874779065864,382.91,5
T2729,2024-01-24 20:45,Male,240711AB,8562587170545,317.06,4
T2730,2024-01-24 18:45,Female,240427BA,3046223091366,372.57,2
T2730,2024-01-24 18:45,Female,240424EB,1366803933780,200.33,1
T2730,2024-01-24 18:45,Female,241014EE,9133603908014,341.57,4
T2731,2024-06-18 10:54,Male,240206BB,3270110394259,276.17,1
T2732,2024-03-15 18:47,Male,240522DD,9679955033493,30.51,3
T2732,2024-03-15 18:47,Male,240229DA,4852979716602,52.86,2
T2733,2024-10-08 17:37,Female,240306DD,9133603908014,342.14,4
T2733,2024-10-08 17:37,Female,241029AA,9471443645365,482.23,2
T2733,2024-10-08 17:37,Female,240523CD,2168494776151,279.57,1
T2733,2024-10-08 17:37,Female,240821CB,7438552944490,207.09,3
T2733,2024-10-08 17:37,Female,241102CA,7417081143053,44.34,3
T2733,2024-10-08 17:37,Female,240802CC,8986011122048,145.7,5
T2733,2024-10-08 17:37,Female,240824AD,4651387619190,180.42,5
T2733,2024-10-08 17:37,Female,240328AB,8952577124826,112.49,3
T2734,2024-09-13 14:49,Male,241129AB,4852979716602,47.93,2
T2735,2024-04-03 20:08,Female,240823BC,7534112261015,292.84,4
T2735,2024-04-03 20:08,Female,240603DD,3801660182303,341.15,1
T2735,2024-04-03 20:08,Female,240911DA,9366403560281,386.05,3
T2735,2024-04-03 20:08,Female,240104ED,5656234314111,477.19,3
T2735,2024-04-03 20:08,Female,241004AA,6400454451965,414.2,5
T2735,2024-04-03 20:08,Female,240212AA,1081846168108,426.78,1
T2735,2024-04-03 20:08,Female,240325DC,7909647285748,427.28,2
T2735,2024-04-03 20:08,Female,240331CA,5112203895591,86.64,4
T2736,2024-01-03 17:38,Female,240918DD,6768130244551,385.64,1
T2736,2024-01-03 17:38,Female,240705EA,1530281751828,165.41,3
T2737,2024-10-08 17:39,Female,240322ED,5112203895591,89.23,3
T2737,2024-10-08 17:39,Female,241226DA,1904792486473,448.5,4
T2737,2024-10-08 17:39,Female,240620BC,1489716693439,371.3,3
T2737,2024-10-08 17:39,Female,241213EC,7534112261015,276.78,1
T2737,2024-10-08 17:39,Female,241112CB,9679955033493,28.74,1
T2737,2024-10-08 17:39,Female,241227CD,7438552944490,197.3,3
T2737,2024-10-08 17:39,Female,240814EA,2168494776151,293.07,3
T2737,2024-10-08 17:39,Female,241124CA,1374644357806,189.96,4
T2737,2024-10-08 17:39,Female,240802CC,8986011122048,137.16,5
T2738,2024-02-07 17:51,Male,240114BC,4264705587768,297.06,2
T2739,2024-12-20 15:25,Female,240802CD,9471443645365,479.85,3
T2740,2024-05-17 19:24,Female,241122AD,1530281751828,171.38,1
T2741,2024-11-04 16:35,Male,240427BC,8295015923248,453.4,2
T2742,2024-04-16 17:09,Male,240417BB,1110475018705,78.57,4
T2743,2024-06-25 13:41,Male,240817AA,5524031117940,295.82,4
T2744,2024-07-16 14:05,Male,241103CB,7009664627837,277.89,2
T2744,2024-07-16 14:05,Male,240527DA,8493556002921,374.3,1
T2745,2024-12-16 19:35,Female,241031CC,6695212836394,339.41,1
T2745,2024-12-16 19:35,Female,240402DC,2974785865598,295.99,5
T2745,2024-12-16 19:35,Female,240429BC,1440710811309,23.98,4
T2746,2024-06-19 14:26,Male,240904BD,2646305542863,78.69,3
T2746,2024-06-19 14:26,Male,240620CB,1885386949733,52.22,5
T2747,2024-04-16 18:06,Female,241008DC,2974785865598,291.51,1
T2747,2024-04-16 18:06,Female,240203DC,6400454451965,416.69,5
T2747,2024-04-16 18:06,Female,241207EE,7784851719923,20.85,5
T2748,2024-08-21 18:58,Male,240424EE,5334981206381,318.02,5
T2748,2024-08-21 18:58,Male,240729BB,6400454451965,400.2,1
T2748,2024-08-21 18:58,Male,240714CB,7909647285748,413.99,1
T2749,2024-05-01 09:08,Female,240709BA,1904792486473,465.57,1
T2749,2024-05-01 09:08,Female,240416AB,6768130244551,387.19,3
T2749,2024-05-01 09:08,Female,241020BC,9133603908014,324.44,4
T2749,2024-05-01 09:08,Female,240305EC,9366403560281,379.41,2
T2750,2024-06-19 19:39,Male,241221EA,6079913241894,452.31,2
T2750,2024-06-19 19:39,Male,241004EA,7111402598169,237.01,4
T2750,2024-06-19 19:39,Male,241229AB,9320526500374,202.58,4
T2750,2024-06-19 19:39,Male,241213AC,3442852944505,223.71,1
T2750,2024-06-19 19:39,Male,240323BC,2081796341037,197.67,4
T2751,2024-10-11 16:03,Female,241008DC,7111402598169,246.19,2
T2752,2024-08-13 17:44,Male,240627EC,1530281751828,160.12,1
T2752,2024-08-13 17:44,Male,240427BC,8295015923248,431.28,5
T2752,2024-08-13 17:44,Male,240916CC,8068700962471,281.43,1
T2753,2024-12-19 19:22,Male,240802CB,8952577124826,106.78,1
T2753,2024-12-19 19:22,Male,240617AB,1489716693439,361.42,3
T2753,2024-12-19 19:22,Male,241029DA,9366403560281,386.04,5
T2753,2024-12-19 19:22,Male,241020AB,7534112261015,281.69,4
T2753,2024-12-19 19:22,Male,240720BB,3442852944505,228.78,3
T2753,2024-12-19 19:22,Male,241206DB,8493556002921,375.8,1
T2754,2024-04-12 14:28,Male,241225BC,3442852944505,225.27,5
T2755,2024-02-21 18:12,Male,240112EA,1366803933780,216.36,4
T2755,2024-02-21 18:12,Male,240213BB,1081846168108,391.42,4
T2755,2024-02-21 18:12,Male,240331CA,4266329572283,446.27,3
T2755,2024-02-21 18:12,Male,240929CB,4266329572283,486.38,2
T2756,2024-08-14 18:12,Male,241128ED,3270110394259,252.62,2
T2756,2024-08-14 18:12,Male,240529ED,3442852944505,216.94,2
T2757,2024-03-04 18:42,Female,240606BB,9133603908014,334.32,5
T2757,2024-03-04 18:42,Female,241205DC,2764870889303,473.59,1
T2757,2024-03-04 18:42,Female,240423EC,9320526500374,203.67,5
T2757,2024-03-04 18:42,Female,240606BA,1319495204239,471.96,4
T2757,2024-03-04 18:42,Female,240211AE,9679955033493,30.67,3
T2757,2024-03-04 18:42,Female,240903CA,7111402598169,240.86,2
T2757,2024-03-04 18:42,Female,240923EA,8650517934553,356.13,5
T2757,2024-03-04 18:42,Female,240326BA,6079913241894,459.74,3
T2758,2024-03-04 15:57,Female,240416CA,4651387619190,165.79,1
T2758,2024-03-04 15:57,Female,240823AB,8952577124826,104.27,2
T2759,2024-02-08 15:19,Female,241223DE,2668380592920,423.19,5
T2759,2024-02-08 15:19,Female,241127EA,9133603908014,333.52,4
T2760,2024-09-17 17:59,Female,240423CA,3000161243260,237.25,2
T2760,2024-09-17 17:59,Female,240504EB,7784851719923,21.41,3
T2761,2024-11-19 15:17,Female,240506CA,7784851719923,19.49,2
T2761,2024-11-19 15:17,Female,240824AE,9320526500374,210.16,3
T2761,2024-11-19 15:17,Female,240829DB,1489716693439,359.7,2
T2762,2024-01-16 19:04,Female,240309BA,6400454451965,422.13,3
T2762,2024-01-16 19:04,Female,240724EC,1374644357806,201.25,2
T2762,2024-01-16 19:04,Female,240425CE,7009664627837,291.18,3
T2762,2024-01-16 19:04,Female,240322EE,2764870889303,477.3,2
T2763,2024-11-01 11:19,Female,240928AA,1885386949733,50.99,1
T2763,2024-11-01 11:19,Female,240415EA,7417081143053,44.56,5
T2763,2024-11-01 11:19,Female,240908DC,9099746266551,419.84,1
T2764,2024-07-16 18:29,Female,240823AD,5524031117940,310.39,1
T2765,2024-05-22 12:15,Male,241025DB,1440710811309,24.23,3
T2766,2024-09-03 19:51,Female,240524AA,9099746266551,420.52,5
T2767,2024-07-07 13:05,Male,240719AB,1374644357806,174.91,5
T2768,2024-03-19 18:04,Female,241106EB,4852979716602,48.87,2
T2768,2024-03-19 18:04,Female,241110BA,7417081143053,44.58,5
T2768,2024-03-19 18:04,Female,240305AD,7909647285748,422.13,2
T2768,2024-03-19 18:04,Female,240308BE,2668380592920,419.57,4
T2769,2024-10-18 15:15,Male,240617AC,1366803933780,202.83,1
T2769,2024-10-18 15:15,Male,240218AC,8295015923248,433.45,4
T2769,2024-10-18 15:15,Male,240706BA,7118631998839,109.1,3
T2769,2024-10-18 15:15,Male,240220CA,7477584351590,306.99,5
T2770,2024-07-24 17:15,Male,240718AB,9099746266551,415.63,3
T2770,2024-07-24 17:15,Male,240630BD,5756935329189,403.79,3
T2770,2024-07-24 17:15,Male,241029AD,4266329572283,487.23,4
T2770,2024-07-24 17:15,Male,241029CA,5334981206381,301.83,4
T2771,2024-02-13 18:33,Female,240826EA,7009664627837,265.92,2
T2772,2024-07-03 12:05,Female,240602EA,7538675410397,211.95,2
T2772,2024-07-03 12:05,Female,241221EB,7417081143053,43.24,5
T2772,2024-07-03 12:05,Female,240519CA,2676489428461,53.57,5
T2772,2024-07-03 12:05,Female,240721CA,5656234314111,456.07,1
